"V1","V2","V3","V4"
0.226980323577874,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.226980323577874,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.226980323577874,0.0574892066840929,0.172686768678056,NA
0.226980323577874,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.226980323577874,0.0574892066840929,NA,-0.0634279476813711
0.226980323577874,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.226980323577874,0.0574892066840929,0.172686768678056,1.11499655397772
0.226980323577874,0.0574892066840929,0.172686768678056,1.11499655397772
0.226980323577874,0.0574892066840929,1.78140035057366,1.11499655397772
0.226980323577874,0.0574892066840929,1.78140035057366,1.11499655397772
1.31648587675167,1.01290507014842,1.78140035057366,1.11499655397772
1.31648587675167,1.01290507014842,1.78140035057366,1.11499655397772
0.226980323577874,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.226980323577874,0.0574892066840929,0.172686768678056,-0.0634279476813711
-0.136188194146725,-0.420218725048068,-0.149055947701065,1.70420880480726
-0.136188194146725,-0.420218725048068,-0.149055947701065,1.70420880480726
-0.136188194146725,-0.420218725048068,-0.149055947701065,1.70420880480726
-0.136188194146725,-0.420218725048068,-0.149055947701065,1.70420880480726
-0.136188194146725,-0.420218725048068,-0.149055947701065,-0.358034073096144
-0.136188194146725,-0.420218725048068,-0.149055947701065,-0.358034073096144
-0.136188194146725,-0.420218725048068,-0.149055947701065,-0.358034073096144
-0.136188194146725,NA,-0.149055947701065,-0.358034073096144
-0.136188194146725,-0.420218725048068,-0.149055947701065,-0.358034073096144
-0.136188194146725,-0.420218725048068,-0.149055947701065,-0.358034073096144
-0.136188194146725,-0.420218725048068,-0.149055947701065,-0.358034073096144
NA,-0.420218725048068,-0.149055947701065,-0.358034073096144
-0.136188194146725,-0.420218725048068,-0.149055947701065,NA
NA,NA,-0.149055947701065,NA
NA,NA,0.172686768678056,NA
NA,NA,0.172686768678056,-0.0634279476813711
0.226980323577874,0.0574892066840929,NA,-0.0634279476813711
0.226980323577874,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.226980323577874,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.226980323577874,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.226980323577874,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.226980323577874,0.0574892066840929,NA,-0.0634279476813711
0.226980323577874,0.0574892066840929,NA,-0.0634279476813711
0.226980323577874,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.226980323577874,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.226980323577874,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.590148841302473,0.0574892066840929,0.172686768678056,-0.0634279476813711
1.67965439447627,1.01290507014842,1.78140035057366,1.11499655397772
1.31648587675167,1.01290507014842,1.78140035057366,1.11499655397772
0.590148841302473,0.535197138416254,1.78140035057366,1.11499655397772
0.590148841302473,0.535197138416254,1.78140035057366,1.11499655397772
0.590148841302473,0.535197138416254,1.78140035057366,1.11499655397772
0.590148841302473,0.535197138416254,1.78140035057366,1.11499655397772
0.590148841302473,NA,1.78140035057366,1.11499655397772
0.590148841302473,0.535197138416254,1.78140035057366,1.11499655397772
0.590148841302473,0.535197138416254,1.78140035057366,1.11499655397772
0.590148841302473,0.535197138416254,1.78140035057366,1.11499655397772
0.590148841302473,0.535197138416254,1.78140035057366,1.11499655397772
0.590148841302473,0.535197138416254,1.78140035057366,1.11499655397772
0.590148841302473,NA,1.78140035057366,NA
0.590148841302473,0.535197138416254,1.78140035057366,NA
0.590148841302473,0.535197138416254,1.78140035057366,NA
0.590148841302473,NA,1.78140035057366,NA
0.590148841302473,0.535197138416254,1.78140035057366,NA
0.590148841302473,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.590148841302473,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.590148841302473,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.590148841302473,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.590148841302473,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.590148841302473,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.590148841302473,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.590148841302473,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.590148841302473,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.590148841302473,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.590148841302473,0.0574892066840929,0.172686768678056,-0.0634279476813711
0.590148841302473,0.0574892066840929,0.172686768678056,-0.0634279476813711
NA,0.0574892066840929,NA,-0.0634279476813711
0.590148841302473,0.0574892066840929,NA,-0.0634279476813711
0.590148841302473,0.535197138416254,0.494429485057177,0.525784303148174
0.590148841302473,0.535197138416254,0.494429485057177,0.525784303148174
0.590148841302473,0.535197138416254,0.494429485057177,0.525784303148174
1.31648587675167,1.01290507014842,0.494429485057177,1.11499655397772
1.31648587675167,1.01290507014842,0.494429485057177,1.11499655397772
0.590148841302473,0.535197138416254,1.13791491781542,0.820390428562946
0.590148841302473,0.535197138416254,1.13791491781542,0.820390428562946
0.590148841302473,0.535197138416254,1.13791491781542,0.820390428562946
0.590148841302473,0.535197138416254,1.13791491781542,0.820390428562946
0.590148841302473,0.535197138416254,1.13791491781542,0.820390428562946
0.590148841302473,0.535197138416254,1.13791491781542,0.820390428562946
0.590148841302473,0.535197138416254,1.13791491781542,0.820390428562946
0.590148841302473,0.535197138416254,1.13791491781542,0.820390428562946
0.590148841302473,0.535197138416254,1.13791491781542,0.820390428562946
0.590148841302473,0.535197138416254,1.13791491781542,0.820390428562946
0.590148841302473,NA,1.13791491781542,0.820390428562946
NA,0.535197138416254,1.13791491781542,0.820390428562946
0.590148841302473,0.535197138416254,1.13791491781542,0.820390428562946
0.590148841302473,0.535197138416254,1.13791491781542,0.820390428562946
0.590148841302473,0.535197138416254,0.494429485057177,0.525784303148174
0.590148841302473,0.535197138416254,0.494429485057177,0.525784303148174
0.590148841302473,0.535197138416254,0.494429485057177,0.525784303148174
0.590148841302473,0.535197138416254,0.494429485057177,0.525784303148174
0.590148841302473,0.535197138416254,0.494429485057177,0.525784303148174
0.590148841302473,0.535197138416254,0.494429485057177,0.525784303148174
0.590148841302473,0.535197138416254,0.494429485057177,0.525784303148174
0.590148841302473,0.535197138416254,0.494429485057177,0.525784303148174
0.590148841302473,0.535197138416254,0.494429485057177,0.525784303148174
0.590148841302473,0.535197138416254,0.494429485057177,0.525784303148174
0.590148841302473,0.535197138416254,0.494429485057177,0.525784303148174
0.953317359027071,0.535197138416254,0.494429485057177,0.525784303148174
0.953317359027071,0.535197138416254,0.494429485057177,0.525784303148174
0.953317359027071,0.535197138416254,0.494429485057177,0.525784303148174
0.953317359027071,0.535197138416254,0.494429485057177,0.525784303148174
0.953317359027071,0.535197138416254,0.494429485057177,0.525784303148174
0.953317359027071,0.535197138416254,0.494429485057177,0.525784303148174
0.953317359027071,0.535197138416254,0.494429485057177,NA
0.953317359027071,0.535197138416254,0.494429485057177,0.525784303148174
0.953317359027071,0.535197138416254,0.494429485057177,0.525784303148174
0.953317359027071,0.535197138416254,0.494429485057177,0.525784303148174
0.953317359027071,0.535197138416254,0.494429485057177,0.525784303148174
0.953317359027071,0.535197138416254,0.494429485057177,0.525784303148174
0.953317359027071,0.535197138416254,0.494429485057177,0.525784303148174
0.953317359027071,0.535197138416254,0.494429485057177,0.525784303148174
0.953317359027071,0.535197138416254,0.494429485057177,0.525784303148174
1.31648587675167,1.01290507014842,1.78140035057366,1.11499655397772
1.31648587675167,1.01290507014842,1.78140035057366,NA
0.953317359027071,1.01290507014842,1.13791491781542,1.11499655397772
0.953317359027071,1.01290507014842,1.13791491781542,1.11499655397772
0.953317359027071,1.96832093361274,1.13791491781542,0.820390428562946
0.953317359027071,1.96832093361274,1.13791491781542,0.820390428562946
0.953317359027071,1.96832093361274,1.13791491781542,0.820390428562946
0.953317359027071,1.96832093361274,1.13791491781542,0.820390428562946
0.953317359027071,1.96832093361274,1.13791491781542,0.820390428562946
0.953317359027071,1.96832093361274,1.13791491781542,0.820390428562946
NA,NA,1.13791491781542,0.820390428562946
0.953317359027071,1.96832093361274,1.13791491781542,0.820390428562946
0.953317359027071,1.96832093361274,1.13791491781542,0.820390428562946
0.953317359027071,1.96832093361274,1.13791491781542,0.820390428562946
NA,1.96832093361274,1.13791491781542,0.820390428562946
NA,1.96832093361274,1.13791491781542,0.820390428562946
1.31648587675167,1.01290507014842,1.13791491781542,1.11499655397772
1.31648587675167,1.01290507014842,1.13791491781542,1.11499655397772
1.31648587675167,1.01290507014842,1.13791491781542,1.11499655397772
1.31648587675167,1.01290507014842,0.494429485057177,1.11499655397772
0.953317359027071,1.01290507014842,0.494429485057177,0.525784303148174
0.953317359027071,1.01290507014842,0.494429485057177,0.525784303148174
0.953317359027071,1.01290507014842,0.494429485057177,NA
0.953317359027071,1.01290507014842,0.494429485057177,0.525784303148174
0.953317359027071,1.01290507014842,0.494429485057177,0.525784303148174
0.953317359027071,1.01290507014842,0.494429485057177,0.525784303148174
0.953317359027071,1.01290507014842,0.494429485057177,0.525784303148174
0.953317359027071,1.01290507014842,0.494429485057177,0.525784303148174
0.953317359027071,1.01290507014842,NA,0.525784303148174
NA,NA,0.494429485057177,0.525784303148174
0.953317359027071,1.01290507014842,0.494429485057177,0.525784303148174
0.953317359027071,1.01290507014842,0.494429485057177,0.525784303148174
0.953317359027071,1.01290507014842,0.494429485057177,0.525784303148174
0.953317359027071,1.01290507014842,NA,0.525784303148174
0.953317359027071,1.96832093361274,1.13791491781542,0.820390428562946
0.953317359027071,NA,1.13791491781542,0.820390428562946
0.953317359027071,1.96832093361274,1.13791491781542,0.820390428562946
0.953317359027071,1.96832093361274,1.13791491781542,0.820390428562946
0.953317359027071,1.96832093361274,1.13791491781542,0.820390428562946
0.953317359027071,1.96832093361274,1.13791491781542,0.820390428562946
0.953317359027071,1.96832093361274,1.13791491781542,0.820390428562946
0.953317359027071,1.96832093361274,1.13791491781542,0.820390428562946
0.953317359027071,NA,1.13791491781542,0.820390428562946
0.953317359027071,NA,1.13791491781542,0.820390428562946
0.953317359027071,1.96832093361274,NA,0.820390428562946
NA,1.96832093361274,1.13791491781542,0.820390428562946
0.953317359027071,1.96832093361274,NA,0.820390428562946
0.953317359027071,1.96832093361274,1.13791491781542,NA
1.31648587675167,1.01290507014842,0.494429485057177,0.525784303148174
NA,1.01290507014842,0.494429485057177,0.525784303148174
1.31648587675167,NA,0.494429485057177,NA
1.31648587675167,1.01290507014842,0.494429485057177,0.525784303148174
1.31648587675167,NA,0.494429485057177,0.525784303148174
1.31648587675167,1.01290507014842,0.494429485057177,0.525784303148174
1.31648587675167,1.01290507014842,0.494429485057177,NA
1.31648587675167,1.01290507014842,0.494429485057177,0.525784303148174
1.31648587675167,1.01290507014842,0.494429485057177,0.525784303148174
1.31648587675167,1.01290507014842,0.494429485057177,NA
1.31648587675167,1.01290507014842,0.494429485057177,0.525784303148174
1.31648587675167,1.01290507014842,0.494429485057177,0.525784303148174
1.31648587675167,NA,0.494429485057177,0.525784303148174
1.31648587675167,1.01290507014842,0.494429485057177,0.525784303148174
1.31648587675167,1.01290507014842,1.13791491781542,0.820390428562946
1.31648587675167,1.01290507014842,1.13791491781542,0.820390428562946
1.31648587675167,1.96832093361274,1.13791491781542,0.820390428562946
1.31648587675167,1.96832093361274,1.13791491781542,0.820390428562946
1.31648587675167,1.96832093361274,1.13791491781542,0.820390428562946
1.31648587675167,1.96832093361274,1.13791491781542,0.820390428562946
1.31648587675167,1.96832093361274,1.13791491781542,0.820390428562946
1.31648587675167,1.96832093361274,1.13791491781542,0.820390428562946
1.31648587675167,1.96832093361274,1.13791491781542,0.820390428562946
1.31648587675167,1.96832093361274,1.13791491781542,0.820390428562946
1.31648587675167,1.96832093361274,1.13791491781542,0.820390428562946
1.31648587675167,NA,1.13791491781542,0.820390428562946
1.31648587675167,1.96832093361274,1.13791491781542,0.820390428562946
1.31648587675167,1.96832093361274,1.13791491781542,0.820390428562946
1.31648587675167,1.96832093361274,1.13791491781542,0.820390428562946
NA,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,NA,NA,NA
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,NA,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-1.53645857475523
-1.22569374732052,-0.897926656780229,-1.11428409683843,-1.53645857475523
-1.22569374732052,-0.897926656780229,-1.11428409683843,-1.53645857475523
-1.22569374732052,-0.897926656780229,-1.11428409683843,-1.53645857475523
-1.22569374732052,-0.897926656780229,-1.11428409683843,1.70420880480726
-1.22569374732052,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.22569374732052,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.22569374732052,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.22569374732052,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.22569374732052,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.22569374732052,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.22569374732052,NA,-1.43602681321755,-1.53645857475523
-1.22569374732052,-1.37563458851239,-1.43602681321755,-1.53645857475523
1.67965439447627,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,NA,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,1.96832093361274,-1.43602681321755,-1.53645857475523
-1.58886226504512,1.96832093361274,-1.43602681321755,-1.53645857475523
-0.136188194146725,-1.37563458851239,-1.43602681321755,-1.53645857475523
-0.136188194146725,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
1.67965439447627,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
1.67965439447627,-1.37563458851239,-1.43602681321755,-1.53645857475523
1.67965439447627,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,NA,-1.43602681321755,-1.53645857475523
NA,-0.897926656780229,-1.11428409683843,-0.947246323925689
NA,-0.897926656780229,-1.11428409683843,-0.947246323925689
NA,-0.897926656780229,-1.11428409683843,-0.947246323925689
NA,-0.897926656780229,-1.11428409683843,-0.947246323925689
NA,-0.897926656780229,-1.11428409683843,-0.947246323925689
NA,-0.897926656780229,-1.11428409683843,-0.947246323925689
NA,-0.897926656780229,-1.11428409683843,-0.947246323925689
NA,-0.897926656780229,-1.11428409683843,-0.947246323925689
NA,-0.897926656780229,-1.11428409683843,-0.947246323925689
NA,-0.897926656780229,-1.11428409683843,-0.947246323925689
NA,-0.897926656780229,-1.11428409683843,-0.947246323925689
NA,-0.897926656780229,-1.11428409683843,-0.947246323925689
-0.862525229595922,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,-1.11428409683843,-0.947246323925689
-1.22569374732052,-0.897926656780229,NA,NA
-1.22569374732052,NA,-1.43602681321755,NA
-1.22569374732052,-1.37563458851239,-1.43602681321755,-0.947246323925689
-1.22569374732052,-1.37563458851239,-1.43602681321755,-0.947246323925689
-1.22569374732052,-1.37563458851239,-1.43602681321755,-0.947246323925689
-1.22569374732052,-1.37563458851239,-1.43602681321755,-0.947246323925689
-1.22569374732052,-1.37563458851239,-1.43602681321755,-0.947246323925689
-1.22569374732052,-1.37563458851239,-1.43602681321755,-0.947246323925689
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
NA,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
-1.58886226504512,-1.37563458851239,-1.43602681321755,-1.53645857475523
